,Pixels #,Intensity (a.u.),Baselined Intensity (a.u.),Wavelength (nm),Raman shift (cm-1),Raman shift (cm-1) adjusted
1547,1547.0,7.56815,6.874241117849067e-05,628.369604413087,2882.7917786718085,2880.248709599452
1548,1548.0,7.5672,-0.0008850254959531512,628.4245682473812,2884.1836807942514,2881.63903812189
1549,1549.0,7.56594,-0.0021487942881099897,628.4795320816753,2885.5753394583962,2883.0291234612687
1550,1550.0,7.56568,-0.002412565229061414,628.5344959159695,2886.9667547281197,2884.418965681393
1551,1551.0,7.56568,-0.0024163385825781702,628.5894597502637,2888.357926667264,2885.808564846033
1552,1552.0,7.56814,3.98856475660736e-05,628.6444235845578,2889.7488553396515,2887.197921018939
1553,1553.0,7.56854,0.0004361099175964611,628.699387418852,2891.1395408090925,2888.5870342638486
1554,1554.0,7.56854,0.0004323346237375958,628.7543512531462,2892.5299831393613,2889.975904644464
1555,1555.0,7.56877,0.0006585597622130734,628.8093150874403,2893.9201823942153,2891.364532224472
1556,1556.0,7.56959,0.0014747855592487369,628.8642789217345,2895.3101386373955,2892.75291706754
1557,1557.0,7.57006,0.0019410128310699548,628.9192427560287,2896.699851932614,2894.141059237308
1558,1558.0,7.57006,0.0019372420439047744,628.9742065903228,2898.0893223435537,2895.528958797388
1559,1559.0,7.57117,0.003043473193981683,629.029170424617,2899.478549933895,2896.9166158113876
1560,1560.0,7.57085,0.00271970738753069,629.0841342589111,2900.86753476728,2898.3040303428775
1561,1561.0,7.57187,0.003735944300787608,629.1390980932052,2902.256276907328,2899.6912024554044
1562,1562.0,7.57085,0.0027121849499893713,629.1940619274994,2903.644776417647,2901.0781322125044
1563,1563.0,7.571,0.0028584283113746167,629.2490257617936,2905.033033361818,2902.464819677688
1564,1564.0,7.571,0.0028546745311883726,629.3039895960877,2906.4210478033915,2903.851264914432
1565,1565.0,7.5727,0.004550923605677326,629.3589534303819,2907.8088198059104,2905.2374679862082
1566,1566.0,7.57406,0.005907177231089911,629.4139172646761,2909.1963494328866,2906.6234289564572
1567,1567.0,7.57406,0.005903436763679437,629.4688810989702,2910.5836367478046,2908.009147888591
1568,1568.0,7.57224,0.004079702199705437,629.5238449332644,2911.9706818141426,2909.3946248460165
1569,1569.0,7.57224,0.004075971715433724,629.5788087675586,2913.3574846953416,2910.7798598921026
1570,1570.0,7.57449,0.006322245307133656,629.6337726018527,2914.7440454548273,2912.164853090204
1571,1571.0,7.57727,0.009098525221078901,629.6887364361469,2916.130364156004,2913.549604503652
1572,1572.0,7.57937,0.011194814233548733,629.7437002704411,2917.516440862249,2914.934114195754
1573,1573.0,7.58105,0.012871114440833331,629.7986641047352,2918.9022756369222,2916.318382229797
1574,1574.0,7.5825,0.014317427519230819,629.8536279390294,2920.2878685433598,2917.7024086690453
1575,1575.0,7.58603,0.017843754915056742,629.9085917733236,2921.673219644877,2919.086193576744
1576,1576.0,7.58728,0.019090100154636858,629.9635556076176,2923.058329004761,2920.469737016108
1577,1577.0,7.5929,0.02470646448431779,630.0185194419118,2924.443196686288,2921.853039050341
1578,1578.0,7.60085,0.03265285352046288,630.073483276206,2925.8278227527016,2923.2360997426167
1579,1579.0,7.6099,0.04169927520946093,630.1284471105001,2927.212207267226,2924.6189191560866
1580,1580.0,7.61975,0.051545738597734925,630.1834109447943,2928.5963502930704,2926.001497353889
1581,1581.0,7.63528,0.06707225353174717,630.2383747790885,2929.9802518934134,2927.3838343991315
1582,1582.0,7.65493,0.0867188355380133,630.2933386133827,2931.3639121314136,2928.7659303549003
1583,1583.0,7.67939,0.11117550426311418,630.3483024476768,2932.7473310702067,2930.1477852842604
1584,1584.0,7.70153,0.1333122841637202,630.403266281971,2934.130508772913,2931.5293992502607
1585,1585.0,7.72347,0.1552491973766097,630.4582301162652,2935.5134453026235,2932.9107723159204
1586,1586.0,7.74117,0.1729462658386982,630.5131939505593,2936.8961407224074,2934.291904544238
1587,1587.0,7.75675,0.18852350724705236,630.5681577848535,2938.278595095319,2935.6727959981963
1588,1588.0,7.7702,0.20197093717891335,630.6231216191477,2939.6608084843806,2937.0534467407465
1589,1589.0,7.77888,0.21064856908171237,630.6780854534418,2941.0427809526004,2938.433856834825
1590,1590.0,7.77888,0.21064641163308018,630.733049287736,2942.424512562963,2939.8140263433456
1591,1591.0,7.77769,0.20945446483085828,630.7880131220302,2943.8060033784313,2941.1939553292
1592,1592.0,7.76777,0.1995327274831018,630.8429769563243,2945.187253461936,2942.573643855248
1593,1593.0,7.75614,0.18790118966807334,630.8979407906185,2946.5682628764066,2943.9530919843473
1594,1594.0,7.73834,0.1700998397542337,630.9529046249127,2947.949031684733,2945.3322997793175
1595,1595.0,7.72345,0.15520865994023403,631.0078684592067,2949.3295599497865,2946.711267302958
1596,1596.0,7.70398,0.1357376353348938,631.062832293501,2950.709847734424,2948.0899946180552
1597,1597.0,7.6874,0.11915674646719054,631.1177961277951,2952.0898951014756,2949.468481787368
1598,1598.0,7.67062,0.10237597675623267,631.1727599620892,2953.469702113745,2950.846728873629
1599,1599.0,7.65469,0.08644530942125161,631.2277237963834,2954.849268834022,2952.224735939558
1600,1600.0,7.6423,0.07405472853157935,631.2826876306776,2956.2285953250716,2953.602503047847
1601,1601.0,7.62797,0.05972422169663716,631.3376514649717,2957.60768164963,2954.9800302611634
1602,1602.0,7.61538,0.047133774585915944,631.3926152992659,2958.986527870429,2956.3573176421664
1603,1603.0,7.6064,0.03815337460896906,631.4475791335601,2960.365134050159,2957.734365253477
1604,1604.0,7.60206,0.03381301278539617,631.5025429678542,2961.7435002514967,2959.1111731576993
1605,1605.0,7.59766,0.029412684774837494,631.5575068021484,2963.1216265371036,2960.4877414174252
1606,1606.0,7.59413,0.02588238617696259,631.6124706364426,2964.49951296961,2961.8640700952146
1607,1607.0,7.5896,0.021352113461474254,631.6674344707367,2965.877159611624,2963.2401592536035
1608,1608.0,7.5873,0.019051862098099726,631.7223983050309,2967.254566525741,2964.616008955118
1609,1609.0,7.58601,0.017761629786586575,631.7773621393251,2968.6317337745286,2965.991619262253
1610,1610.0,7.58511,0.016861415236704147,631.8323259736192,2970.0086614205256,2967.3669902374786
1611,1611.0,7.58345,0.015201217548236556,631.8872898079134,2971.385349526269,2968.74212194326
1612,1612.0,7.58345,0.015201035060987245,631.9422536422076,2972.761798154251,2970.1170144420194
1613,1613.0,7.58491,0.016660867774772825,631.9972174765016,2974.1380073669557,2971.4916677961696
1614,1614.0,7.58674,0.01849071714942596,632.0521813107958,2975.513977226845,2972.866082068102
1615,1615.0,7.58674,0.0184905850147965,632.10714514509,2976.8897077963543,2974.2402573201816
1616,1616.0,7.58674,0.018490471370752104,632.1621089793841,2978.265199137897,2975.6141936147515
1617,1617.0,7.58863,0.020380376217178586,632.2170728136783,2979.640451313875,2976.9878910141424
1618,1618.0,7.59238,0.024130301443981317,632.2720366479725,2981.015464386654,2978.3613495806503
1619,1619.0,7.59493,0.026680250801083716,632.3270004822666,2982.3902384185844,2979.734569376554
1620,1620.0,7.59683,0.028580226838438527,632.3819643165608,2983.7647734720013,2981.1075504641194
1621,1621.0,7.59708,0.028830231456020705,632.436928150855,2985.1390696092067,2982.4802929055772
1622,1622.0,7.59786,0.029610264903833894,632.4918919851491,2986.5131268924843,2983.852796763141
1623,1623.0,7.59928,0.031030327961912185,632.5468558194433,2987.8869453841066,2985.225062099013
1624,1624.0,7.60132,0.03307042205031774,632.6018196537375,2989.2605251463124,2986.597088975361
1625,1625.0,7.60343,0.03518054920914615,632.6567834880316,2990.633866241318,2987.968877454332
1626,1626.0,7.60724,0.038990711548523294,632.7117473223258,2992.006968731329,2989.34042759806
1627,1627.0,7.60938,0.0411309128786117,632.76671115662,2993.379832678519,2990.7117394686497
1628,1628.0,7.61138,0.04313115533961387,632.8216749909141,2994.752458145044,2992.082813128186
1629,1629.0,7.61272,0.04447144093177258,632.8766388252083,2996.1248451930433,2993.4536486387383
1630,1630.0,7.61306,0.044811770995370814,632.9316026595025,2997.4969938846248,2994.8242460623437
1631,1631.0,7.61327,0.045022145870740715,632.9865664937965,2998.8689042818787,2996.194605461023
1632,1632.0,7.61492,0.0466725657682554,633.0415303280907,3000.2405764468813,2997.5647268967814
1633,1633.0,7.61535,0.047103032338337236,633.0964941623849,3001.612010441676,2998.934610431593
1634,1634.0,7.61824,0.049993546011450896,633.151457996679,3002.983206328287,3000.3042561274115
1635,1635.0,7.61824,0.04999410967811002,633.2064218309732,3004.3541641687248,3001.6736640461772
1636,1636.0,7.6168,0.04855472333887878,633.2613856652674,3005.724884024973,3003.042834249804
1637,1637.0,7.61646,0.04821538555437144,633.3163494995615,3007.0953659589873,3004.4117668001772
1638,1638.0,7.6158,0.047556095985250124,633.3713133338557,3008.4656100327143,3005.7804617591732
1639,1639.0,7.61499,0.04674685397222422,633.4262771681499,3009.8356163080707,3007.1489191886394
1640,1640.0,7.61236,0.04411765870605233,633.481241002444,3011.205384846952,3008.517139150401
1641,1641.0,7.60943,0.04118850755753911,633.5362048367382,3012.5749157112396,3009.8851217062693
1642,1642.0,7.60544,0.03719939759753377,633.5911686710324,3013.944208962785,3011.252866918026
1643,1643.0,7.60443,0.036190324836926635,633.6461325053265,3015.3132646634185,3012.620374847431
1644,1644.0,7.60381,0.03557128826664435,633.7010963396207,3016.682082874959,3013.9876455562344
1645,1645.0,7.60219,0.03395228726764987,633.7560601739149,3018.050663659191,3015.3546791061494
1646,1646.0,7.59989,0.03165332022094258,633.811024008209,3019.419007077883,3016.721475558876
1647,1647.0,7.59772,0.029484384827554777,633.8659878425032,3020.7871131927855,3018.088034976094
1648,1648.0,7.59643,0.02819547891855212,633.9209516767974,3022.1549820656237,3019.4543574194595
1649,1649.0,7.59509,0.02685660120502842,633.9759155110914,3023.5226137580976,3020.8204429506022
1650,1650.0,7.59087,0.02263775034810589,634.0308793453856,3024.890008331898,3022.186291631144
1651,1651.0,7.58954,0.021308922128935315,634.0858431796798,3026.257165848684,3023.5519035226725
1652,1652.0,7.58744,0.01921011521868543,634.1408070139739,3027.6240863700905,3024.917278686755
1653,1653.0,7.58593,0.01770132751855158,634.1957708482681,3028.9907699577448,3026.282417184948
1654,1654.0,7.58537,0.017142557519744805,634.2507346825623,3030.357216673239,3027.6473190787738
1655,1655.0,7.5843,0.016073804663495395,634.3056985168565,3031.723426578153,3029.0119844297437
1656,1656.0,7.5843,0.016075067881050842,634.3606623511506,3033.0893997340354,3030.3764132993356
1657,1657.0,7.5843,0.016076347173674677,634.4156261854448,3034.4551362024295,3031.740605749024
1658,1658.0,7.58258,0.014357642542646154,634.470590019739,3035.8206360448403,3033.1045618402436
1659,1659.0,7.5813,0.013078952269259148,634.5255538540331,3037.185899322759,3034.4682816344166
1660,1660.0,7.58024,0.012020275074824838,634.5805176883273,3038.55092609766,3035.8317651929488
1661,1661.0,7.57846,0.010241609900664805,634.6354815226215,3039.9157164309895,3037.195012577215
1662,1662.0,7.57825,0.010032954968115071,634.6904453569156,3041.2802703841694,3038.558023848569
1663,1663.0,7.57846,0.010244310068521223,634.7454091912098,3042.6445880186157,3039.9207990683567
1664,1664.0,7.57786,0.009645675413237242,634.800373025504,3044.008669395705,3041.283338297886
1665,1665.0,7.57786,0.009647050403628121,634.8553368597981,3045.372514576801,3042.6456415984508
1666,1666.0,7.57786,0.009648435041070158,634.9103006940923,3046.7361236232523,3044.0077090313303
1667,1667.0,7.57785,0.009639829326946625,634.9652645283865,3048.0994965963746,3045.369540657771
1668,1668.0,7.57618,0.007971233252653143,635.0202283626805,3049.4626335574644,3046.731136539
1669,1669.0,7.57606,0.007852645149592163,635.0751921969747,3050.8255345678076,3048.092496736234
1670,1670.0,7.57509,0.006884064899177034,635.1301560312689,3052.1881996886573,3049.4536213106567
1671,1671.0,7.5736,0.005395491532826924,635.185119865563,3053.5506289812465,3050.8145103234324
1672,1672.0,7.57266,0.0044569235619693615,635.2400836998572,3054.912822506796,3052.175163835712
1673,1673.0,7.57266,0.004458360048035459,635.2950475341514,3056.274780326499,3053.5355819086194
1674,1674.0,7.57278,0.004579800992461358,635.3500113684455,3057.63650250152,3054.8957646032513
1675,1675.0,7.57278,0.004581246516688786,635.4049752027397,3058.997989093021,3056.255711980699
1676,1676.0,7.5727,0.0045026966221630715,635.4599390370339,3060.359240162126,3057.615424102018
1677,1677.0,7.5716,0.003404151230333774,635.514902871328,3061.72025576994,3058.974901028245
1678,1678.0,7.57235,0.004155609242655345,635.5698667056222,3063.081035977562,3060.334142820408
1679,1679.0,7.57121,0.0030170714105857144,635.6248305399164,3064.44158084605,3061.693149539498
1680,1680.0,7.57038,0.002188536595588708,635.6797943742105,3065.80189043645,3063.0519212464906
1681,1681.0,7.57038,0.0021900039691278295,635.7347582085047,3067.161964809789,3064.4104580023445
1682,1682.0,7.5704,0.0022114735326708157,635.7897220427989,3068.5218040270715,3065.7687598679954
1683,1683.0,7.5704,0.0022129453076873418,635.844685877093,3069.881408149274,3067.1268269043503
1684,1684.0,7.56924,0.0010544192956487564,635.8996497113872,3071.240777237367,3068.484659172311
1685,1685.0,7.56819,5.8943380309983695e-06,635.9546135456814,3072.599911352284,3069.8422567327416
1686,1686.0,7.5679,-0.00028263061369404596,636.0095773799754,3073.958810554942,3071.199619646491
1687,1687.0,7.56659,-0.0015911558480494747,636.0645412142696,3075.3174749062428,3072.5567479743922
1688,1688.0,7.56614,-0.0020396826735602502,636.1195050485638,3076.6759044670666,3073.913641777256
1689,1689.0,7.56659,-0.0015882115387535478,636.174468882858,3078.0340992982633,3075.2703011158637
1690,1690.0,7.56909,0.0009132580078414776,636.2294327171521,3079.392059460665,3076.6267260509794
1691,1691.0,7.56909,0.0009147284676940259,636.2843965514463,3080.749785015096,3077.9829166433574
1692,1692.0,7.56876,0.0005861998422762582,636.3393603857405,3082.107276022343,3079.3388729537155
1693,1693.0,7.56761,-0.0005623281969420191,636.3943242200346,3083.4645325431748,3080.6945950427553
1694,1694.0,7.56757,-0.0006008567984894242,636.4492880543288,3084.8215546383485,3082.050082971164
1695,1695.0,7.56757,-0.0005993860008928209,636.504251888623,3086.1783423685924,3083.405336799602
1696,1696.0,7.56928,0.0011120841973175644,636.5592157229171,3087.534895794609,3084.760356588703
1697,1697.0,7.56969,0.001523555507611185,636.6141795572113,3088.891214977096,3086.1151423990955
1698,1698.0,7.56969,0.0015250283414607324,636.6691433915055,3090.2472999767147,3087.469694291373
1699,1699.0,7.56926,0.0010965027003386751,636.7241072257996,3091.603150854108,3088.8240123261094
1700,1700.0,7.56863,0.0004679781557186402,636.7790710600938,3092.9587676699107,3090.1780965638704
1701,1701.0,7.56541,-0.002750545920922498,636.834034894388,3094.3141504847194,3091.5319470651852
1702,1702.0,7.56522,-0.0029390727481102275,636.888998728682,3095.6692993591155,3092.8855638905666
1703,1703.0,7.56522,-0.0029376025143710294,636.9439625629763,3097.024214353669,3094.238947100515
1704,1704.0,7.56548,-0.002676135218234066,636.9989263972705,3098.378895528915,3095.5920967554985
1705,1705.0,7.56548,-0.0026746705982310104,637.0538902315645,3099.7333429453765,3096.9450129159704
1706,1706.0,7.56467,-0.0034832086528986395,637.1088540658587,3101.0875566635536,3098.297695642363
1707,1707.0,7.56467,-0.0034817501907742354,637.1638179001529,3102.4415367439233,3099.650144995085
1708,1708.0,7.56478,-0.0033702952103995543,637.218781734447,3103.7952832469427,3101.0023610345256
1709,1709.0,7.56478,-0.0033688436003203037,637.2737455687412,3105.1487962330543,3102.354343821058
1710,1710.0,7.56478,-0.0033673953590849237,637.3287094030354,3106.5020757626694,3103.706093415026
1711,1711.0,7.56427,-0.0038759504852450277,637.3836732373295,3107.8551218961825,3105.0576098767547
1712,1712.0,7.56443,-0.003714509487355855,637.4386370716237,3109.207934693971,3106.4088932665545
1713,1713.0,7.56362,-0.004523072203975076,637.4936009059179,3110.560514216387,3107.759943644709
1714,1714.0,7.56374,-0.004401639443667449,637.548564740212,3111.912860523764,3109.1107610714826
1715,1715.0,7.56374,-0.004400211084999661,637.6035285745062,3113.2649736764142,3110.4613456071206
1716,1716.0,7.56389,-0.0042487871265430854,637.6584924088004,3114.6168537346293,3111.811697311846
1717,1717.0,7.56396,-0.0041773674168732455,637.7134562430945,3115.968500758677,3113.161816245857
1718,1718.0,7.56396,-0.004175951884570317,637.7684200773887,3117.319914808811,3114.511702469342
1719,1719.0,7.56375,-0.004384540528218572,637.8233839116829,3118.671095945259,3115.8613560424583
1720,1720.0,7.5635,-0.004633133556406932,637.878347745977,3120.0220442282243,3117.210777025342
1721,1721.0,7.56316,-0.004971731217730202,637.9333115802712,3121.372759717902,3118.5599654781204
1722,1722.0,7.56199,-0.006140333850783719,637.9882754145654,3122.7232424744566,3119.9089214608894
1723,1723.0,7.56096,-0.00716894262417167,638.0432392488594,3124.0734925580286,3121.2576450337215
1724,1724.0,7.56096,-0.00716755856650142,638.0982030831536,3125.4235100287506,3122.6061362566816
1725,1725.0,7.56121,-0.006916181676389854,638.1531669174478,3126.7732949467213,3123.954395189801
1726,1726.0,7.56132,-0.006804811702459723,638.2081307517419,3128.1228473720275,3125.3024218930973
1727,1727.0,7.56132,-0.006803448533340806,638.2630945860361,3129.4721673647346,3126.650216426569
1728,1728.0,7.56132,-0.006802092167670359,638.3180584203303,3130.8212549848804,3127.9977788501856
1729,1729.0,7.56163,-0.0064907426040923255,638.3730222546244,3132.1701102924867,3129.345109223901
1730,1730.0,7.56163,-0.006489399531256268,638.4279860889186,3133.518733347558,3130.692207607652
1731,1731.0,7.56152,-0.006598062947819727,638.4829499232128,3134.8671242100736,3132.0390740613507
1732,1732.0,7.56152,-0.006596732962446339,638.5379137575069,3136.2152829399906,3133.385708644885
1733,1733.0,7.56175,-0.0063654095738048255,638.5928775918011,3137.563209597253,3134.7321114181323
1734,1734.0,7.56175,-0.0063640925505730195,638.6478414260953,3138.9109042417763,3136.0782824409403
1735,1735.0,7.56213,-0.005982781891433753,638.7028052603894,3140.258366933456,3137.424221773136
1736,1736.0,7.56253,-0.0055814772150766245,638.7577690946836,3141.605597732173,3138.769929474534
1737,1737.0,7.56255,-0.0055601781201959355,638.8127329289778,3142.9525966977853,3140.115405604923
1738,1738.0,7.56255,-0.005558884585492585,638.8676967632719,3144.299363890123,3141.4606502240663
1739,1739.0,7.56213,-0.0059775966096742295,638.922660597566,3145.645899369008,3142.805663391718
1740,1740.0,7.56193,-0.006176314611451517,638.9776244318602,3146.992203194232,3144.1504451676024
1741,1741.0,7.56068,-0.00742503878954448,639.0325882661543,3148.3382754255645,3145.494995611421
1742,1742.0,7.55893,-0.00917377039267464,639.0875521004485,3149.6841161227694,3146.8393147828706
1743,1743.0,7.55893,-0.009172511169575515,639.1425159347427,3151.029725345575,3148.183402741612
1744,1744.0,7.56006,-0.008041261118987286,639.1974797690368,3152.375103153691,3149.5272595472866
1745,1745.0,7.56162,-0.006480019109661228,639.252443603331,3153.7202496068126,3150.870885259523
1746,1746.0,7.56162,-0.006478783580353031,639.3074074376252,3155.065164764613,3152.2142799379276
1747,1747.0,7.56055,-0.007547554529828027,639.3623712719193,3156.4098486867365,3153.557443642075
1748,1748.0,7.56055,-0.007546333026858143,639.4173351062135,3157.754301432822,3154.9003764315385
1749,1749.0,7.56072,-0.007375119070221814,639.4722989405077,3159.098523062478,3156.2430783658583
1750,1750.0,7.5628,-0.0052939124887041444,639.5272627748018,3160.4425136352866,3157.5855495045503
1751,1751.0,7.5628,-0.005292711201098754,639.582226609096,3161.786273210825,3158.9277899071235
1752,1752.0,7.56136,-0.006731515206205074,639.6371904433902,3163.1298018486386,3160.2697996330553
1753,1753.0,7.56091,-0.007180325942825583,639.6921542776843,3164.473099608253,3161.6115787418053
1754,1754.0,7.55991,-0.008179143859772253,639.7471181119785,3165.8161665491834,3162.9531272928207
1755,1755.0,7.55957,-0.008517969955864402,639.8020819462727,3167.1590027309107,3164.2944453455157
1756,1756.0,7.55884,-0.009246804569925438,639.8570457805668,3168.5016082129014,3165.635532959289
1757,1757.0,7.55845,-0.00963564843079201,639.912009614861,3169.843983054604,3166.976390193522
1758,1758.0,7.55864,-0.00944450192730617,639.9669734491551,3171.186127315447,3168.317017107576
1759,1759.0,7.55805,-0.010033364868322181,640.0219372834492,3172.528041054828,3169.6574137607818
1760,1760.0,7.55756,-0.010522237842702786,640.0769011177434,3173.8697243321403,3170.9975802124654
1761,1761.0,7.55739,-0.010691121339320375,640.1318649520376,3175.2111772067465,3172.3375165219218
1762,1762.0,7.55663,-0.011450015527059598,640.1868287863318,3176.5523997379887,3173.6772227484266
1763,1763.0,7.55617,-0.011908921164814679,640.2417926206259,3177.8933919851906,3175.016698951237
1764,1764.0,7.55617,-0.01190783871149037,640.2967564549201,3179.23415400766,3176.3559451895917
1765,1765.0,7.55713,-0.01094676816600515,640.3517202892143,3180.5746858646744,3177.694961522703
1766,1766.0,7.55822,-0.009855708567287458,640.4066841235084,3181.9149876154984,3179.0337480097683
1767,1767.0,7.55822,-0.009854658824278495,640.4616479578026,3183.25505931938,3180.3723047099684
1768,1768.0,7.55619,-0.011883618935928375,640.5166117920968,3184.5949010355353,3181.710631682452
1769,1769.0,7.55593,-0.012142590931196295,640.5715756263909,3185.934512823165,3183.048728986353
1770,1770.0,7.55586,-0.012211575069055236,640.6265394606851,3187.2738947414564,3184.3865966807925
1771,1771.0,7.55586,-0.012210571418489025,640.6815032949793,3188.6130468495667,3185.72423482486
1772,1772.0,7.55504,-0.013029579978494077,640.7364671292734,3189.951969206637,3187.0616434776302
1773,1773.0,7.55504,-0.013028601568079168,640.7914309635676,3191.2906618717902,3188.398822698159
1774,1774.0,7.55619,-0.011877636186265583,640.8463947978618,3192.629124904125,3189.7357725454785
1775,1775.0,7.55694,-0.011126682682088607,640.9013586321558,3193.967358362719,3191.072493078599
1776,1776.0,7.5571,-0.010965740304595073,640.95632246645,3195.30536230664,3192.408984356522
1777,1777.0,7.5571,-0.010964808892841127,641.0112863007442,3196.64313679492,3193.7452464382127
1778,1778.0,7.55834,-0.009723888445895668,641.0662501350383,3197.980681886579,3195.0812793826244
1779,1779.0,7.55671,-0.011352977722839164,641.1212139693325,3199.317997640619,3196.417083248692
1780,1780.0,7.55743,-0.010632078352760033,641.1761778036267,3200.655084116017,3197.7526580953263
1781,1781.0,7.55743,-0.010631189614759506,641.2311416379208,3201.991941371731,3199.0880039814188
1782,1782.0,7.55755,-0.010510311507949233,641.286105472215,3203.328569466703,3200.4231209658437
1783,1783.0,7.55755,-0.010509443911450589,641.3410693065092,3204.6649684598488,3201.7580091074515
1784,1784.0,7.55721,-0.01084858682439549,641.3960331408033,3206.001138410064,3203.0926684650703
1785,1785.0,7.55716,-0.010897740585927629,641.4509969750975,3207.337079376229,3204.427099097515
1786,1786.0,7.55575,-0.012306905245199395,641.5059608093917,3208.6727914172043,3205.7613010635787
1787,1787.0,7.55573,-0.01232608221137621,641.5609246436858,3210.0082745918203,3207.0952744220253
1788,1788.0,7.55573,-0.012325271503635271,641.61588847798,3211.3435289589006,3208.429019231612
1789,1789.0,7.55593,-0.01212447312116538,641.6708523122742,3212.6785545772404,3209.762535551068
1790,1790.0,7.55601,-0.012043686863169256,641.7258161465683,3214.013351505612,3211.0958234390987
1791,1791.0,7.55652,-0.011532912648858584,641.7807799808625,3215.347919802781,3212.428882954403
1792,1792.0,7.55652,-0.011532149967461436,641.8357438151567,3216.6822595274803,3213.7617141556484
1793,1793.0,7.55697,-0.011081398818214794,641.8907076494507,3218.0163707384227,3215.09431710148
1794,1794.0,7.55686,-0.011190658750366289,641.945671483745,3219.3502534943086,3216.426691850533
1795,1795.0,7.55778,-0.010269929873177652,642.0006353180391,3220.683907853817,3217.7588384614196
1796,1796.0,7.55709,-0.010959211265919144,642.0555991523333,3222.0173338755994,3219.090756992725
1797,1797.0,7.55709,-0.010958503617871429,642.1105629866274,3223.350531618291,3220.4224475030173
1798,1798.0,7.55676,-0.011287806928327093,642.1655268209216,3224.683501140513,3221.753910050853
1799,1799.0,7.55621,-0.011837121526590444,642.2204906552158,3226.0162425008593,3223.0851446947586
1800,1800.0,7.55599,-0.012056447961975358,642.2754544895099,3227.3487557579033,3224.4161514932416
1801,1801.0,7.55593,-0.012115786453809285,642.3304183238041,3228.6810409702052,3225.7469305047966
1802,1802.0,7.55593,-0.012115137061429415,642.3853821580983,3230.0130981963007,3227.077481787892
1803,1803.0,7.55698,-0.011064499784185777,642.4403459923924,3231.3449274947,3228.407805400973
1804,1804.0,7.55698,-0.011063873571442784,642.4953098266866,3232.676528923909,3229.7379014024777
1805,1805.0,7.55698,-0.011063258422573163,642.5502736609808,3234.007902542394,3231.067769850808
1806,1806.0,7.55673,-0.011312654336961714,642.6052374952749,3235.339048408615,3232.397410804357
1807,1807.0,7.55589,-0.012152061564004946,642.6602013295691,3236.669966581009,3233.726824321496
1808,1808.0,7.55567,-0.012371480943109248,642.7151651638633,3238.00065711799,3235.0560104605734
1809,1809.0,7.55445,-0.013590912693694612,642.7701289981574,3239.3311200779517,3236.3849692799154
1810,1810.0,7.55445,-0.013590358035192374,642.8250928324516,3240.6613555192757,3237.7137008378386
1811,1811.0,7.55537,-0.012669816967049385,642.8800566667458,3241.991363500316,3239.0422051926307
1812,1812.0,7.55606,-0.01197928856872199,642.9350205010398,3243.3211440794025,3240.3704824025563
1813,1813.0,7.55783,-0.010208772149684187,642.989984335334,3244.650697314861,3241.6985325258747
1814,1814.0,7.55783,-0.010208265939417593,643.0449481696282,3245.980023264983,3243.0263556208115
1815,1815.0,7.55767,-0.010367769937417393,643.0999120039223,3247.30912198804,3244.353951745572
1816,1816.0,7.55538,-0.012657284303187133,643.1548758382165,3248.6379935422983,3245.681320958358
1817,1817.0,7.55377,-0.014266811326241857,643.2098396725107,3249.966637985987,3247.008463317331
1818,1818.0,7.55324,-0.014796352616109232,643.2648035068048,3251.295055377323,3248.335378880643
1819,1819.0,7.55324,-0.014795908702327942,643.319767341099,3252.6232457745064,3249.6620677064284
1820,1820.0,7.55594,-0.012095479584456115,643.3747311753932,3253.951209235711,3250.9885298527947
1821,1821.0,7.55677,-0.011265062562062944,643.4296950096873,3255.2789458190937,3252.314765377834
1822,1822.0,7.55677,-0.011264656804732986,643.4846588439815,3256.6064555827934,3253.6407743396185
1823,1823.0,7.55654,-0.011494262312059966,643.5396226782757,3257.9337385849276,3254.9665567962006
1824,1824.0,7.55423,-0.013803879313648793,643.5945865125698,3259.260794883586,3256.292112805604
1825,1825.0,7.5542,-0.01383351011911671,643.649550346864,3260.5876245368586,3257.617442425853
1826,1826.0,7.5542,-0.013833154758095212,643.7045141811582,3261.9142276027947,3258.942545714931
1827,1827.0,7.55479,-0.013242813230228023,643.7594780154523,3263.2406041394297,3260.267422730809
1828,1828.0,7.55479,-0.013242484945173771,643.8144418497465,3264.566754204788,3261.5920735314444
1829,1829.0,7.55344,-0.014592169902604368,643.8694056840407,3265.892677856866,3262.9164981747685
1830,1830.0,7.55332,-0.014711869452205484,643.9243695183347,3267.2183751536377,3264.2406967186903
1831,1831.0,7.55344,-0.01459158371367586,643.9793333526289,3268.5438461530675,3265.564669221108
1832,1832.0,7.55438,-0.013651312566730134,644.0342971869231,3269.869090913092,3266.8884157398925
1833,1833.0,7.55631,-0.011721055071096664,644.0892610212172,3271.194109491628,3268.211936332896
1834,1834.0,7.55631,-0.011720809296518198,644.1442248555114,3272.5189019465774,3269.5352310579547
1835,1835.0,7.55588,-0.012150575242747763,644.1991886898056,3273.843468335818,3270.858299972881
1836,1836.0,7.55487,-0.013160353339553232,644.2541525240997,3275.167808717207,3272.181143135466
1837,1837.0,7.55487,-0.013160144596711554,644.3091163583939,3276.491923148591,3273.503760603491
1838,1838.0,7.5552,-0.01282994901401402,644.3640801926881,3277.8158116877853,3274.8261524347067
